ano_campeonato;data;rodada;estadio;arbitro;publico;publico_max;time_mandante;time_visitante;tecnico_mandante;tecnico_visitante;colocacao_mandante;colocacao_visitante;valor_equipe_titular_mandante;valor_equipe_titular_visitante;idade_media_titular_mandante;idade_media_titular_visitante;gols_mandante;gols_visitante;gols_1_tempo_mandante;gols_1_tempo_visitante;media_gol_mandante;media_gol_visitante;Artilheiro;Resultado_Jogo;escanteios_mandante;escanteios_visitante;faltas_mandante;faltas_visitante;chutes_bola_parada_mandante;chutes_bola_parada_visitante;defesas_mandante;defesas_visitante;impedimentos_mandante;impedimentos_visitante;chutes_mandante;chutes_visitante;chutes_fora_mandante;chutes_fora_visitante
2023;22/07/2023;16;Estádio Jornalista Mário Filho;Rodrigo Jose Pereira de Lima;60402;78838;Flamengo;América-MG;Jorge Sampaoli;Vagner Mancini;3;20;8170;1405;28.0;28.6;1;1;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2023;23/07/2023;16;Arena do Grêmio;Luiz Flávio de Oliveira ;37085;60540;Grêmio;Atlético-MG;Renato Portaluppi;Luiz Felipe Scolari;2;13;2055;3730;27.3;29.2;1;0;1;0;3;2;Mandante;Mandante_Vencedor;3;8;7;17;15;7;3;1;0;1;6;17;2;7
2023;23/07/2023;16;Estádio Nabi Abi Chedid;Maguielson Lima Barbosa;6446;13212;RB Bragantino;Internacional;Pedro Caixinha;Eduardo Coudet;8;10;3080;4075;24.7;30.2;0;0;0;0;2;2;Mandante;Mandante_Vencedor;13;4;15;14;13;14;5;4;0;3;20;11;10;2
2023;23/07/2023;16;Estádio Raimundo Sampaio;Caio Max Augusto Vieira;21688;25000;Cruzeiro;Goiás;Pepa;Armando Evangelista;11;16;1950;1023;28.6;29.1;0;1;0;1;1;1;Mandante;Mandante_Vencedor;13;1;8;21;20;8;1;1;2;2;16;7;8;4
2023;23/07/2023;16;Estádio São Januário;Paulo Cesar Zanovelli;0;24584;Vasco da Gama;Athletico-PR;Ramón Díaz;Wesley Carvalho;19;5;2955;5300;25.4;25.7;0;2;0;0;2;2;Mandante;Mandante_Vencedor;8;2;19;21;21;19;0;2;2;1;18;9;10;6
2023;23/07/2023;16;Estádio Urbano Caldeira;Ramon Abatti;0;20120;Santos;Botafogo;Paulo Turra;Bruno Lage;15;1;3560;2490;27.5;28.5;2;2;1;0;2;3;Mandante;Mandante_Vencedor;2;8;23;20;20;23;4;0;1;0;7;18;3;6
2023;25/07/2023;16;Estádio Major Antônio Couto Pereira;Flavio Rodrigues de Souza;32872;40502;Coritiba FC;Fluminense;Thiago Kosloski;Fernando Diniz;18;7;1835;3635;27.4;31.1;2;0;2;0;2;2;Mandante;Mandante_Vencedor;7;11;15;7;7;15;3;3;0;1;9;15;4;9
2023;29/07/2023;17;Estádio Jornalista Mário Filho;Rodrigo Jose Pereira de Lima;34211;82238;Fluminense;Santos;Fernando Diniz;Paulo Turra;5;15;5210;3710;29.1;27.1;1;0;0;0;2;2;Mandante;Mandante_Vencedor;6;2;18;20;19;18;0;7;0;0;15;3;5;3
2023;29/07/2023;17;Neo Química Arena ;Leandro Pedro Vuaden;0;49205;Corinthians;Vasco da Gama;Vanderlei Luxemburgo;Ramón Díaz;14;19;4690;3690;28.7;26.3;3;1;1;0;2;2;Mandante;Mandante_Vencedor;0;6;12;11;10;12;4;3;0;0;12;23;3;13
2023;29/07/2023;17;Estádio Beira-Rio;Matheus Delgado Candançan;32020;50848;Internacional;Cuiabá-MT;Eduardo Coudet;Toni Oliveira;12;9;4695;920;30.1;29.0;1;2;1;1;2;2;Mandante;Mandante_Vencedor;7;5;14;11;10;13;3;3;2;1;17;12;7;4
2023;29/07/2023;17;Ligga Arena;Yuri Elino Ferreira da Cruz;22730;42372;Athletico-PR;Cruzeiro;Wesley Carvalho;Pepa;7;10;5580;2125;26.8;28.6;3;3;1;2;2;1;Mandante;Mandante_Vencedor;7;5;16;23;23;15;2;3;1;1;15;14;6;5
2023;29/07/2023;17;Estádio Governador Plácido Castelo;André Luiz Skettino Policarpo Bento;26124;60326;Fortaleza;RB Bragantino;Juan Pablo Vojvoda;Pedro Caixinha;11;6;1480;4260;30.1;25.3;0;3;0;1;2;2;Mandante;Mandante_Vencedor;2;9;16;24;24;15;8;2;5;1;10;22;4;3
2023;30/07/2023;17;Estádio Cícero Pompeu de Toledo;Ramon Abatti;56078;72039;São Paulo;EC Bahia;Dorival Júnior;Renato Paiva;8;17;3110;2395;27.9;27.0;0;0;0;0;2;2;Mandante;Mandante_Vencedor;10;5;14;14;14;12;2;10;8;1;16;13;3;8
2023;30/07/2023;17;Estádio Olímpico Nilton Santos;João Vitor Gobi;43071;46931;Botafogo;Coritiba FC;Bruno Lage;Thiago Kosloski;1;18;2290;1835;30.8;27.4;4;1;3;1;3;2;Mandante;Mandante_Vencedor;7;3;14;12;11;12;4;3;0;1;14;9;3;4
2023;30/07/2023;17;Estádio Serra Dourada;Paulo Cesar Zanovelli;12311;14525;Goiás;Grêmio;Armando Evangelista;Renato Portaluppi;16;3;993;2700;29.1;26.4;1;1;0;0;1;3;Mandante;Mandante_Vencedor;6;5;20;11;11;19;1;1;2;1;16;9;8;4
2023;30/07/2023;17;Estádio Raimundo Sampaio;Flavio Rodrigues de Souza;22441;24483;Atlético-MG;Flamengo;Luiz Felipe Scolari;Jorge Sampaoli;13;2;4990;6330;29.4;27.3;1;2;1;0;2;2;Mandante;Mandante_Vencedor;7;2;21;14;14;21;3;4;1;0;20;6;11;1
2023;30/07/2023;17;Estádio Raimundo Sampaio;Braulio da Silva Machado;5928;25000;América-MG;Palmeiras;Vagner Mancini;Abel Ferreira;20;4;1200;8750;28.6;27.6;1;4;1;2;2;3;Mandante;Mandante_Vencedor;5;4;13;12;10;12;3;6;1;7;15;14;4;2
2023;05/08/2023;18;Estádio Serra Dourada;Leandro Pedro Vuaden;8384;14525;Goiás;Fortaleza;Armando Evangelista;Juan Pablo Vojvoda;15;13;1145;1165;28.4;30.5;1;0;0;0;1;2;Mandante;Mandante_Vencedor;5;2;15;10;9;14;6;3;2;0;9;12;3;2
2023;05/08/2023;18;Estádio Urbano Caldeira;André Luiz Skettino Policarpo Bento;0;20120;Santos;Athletico-PR;Paulo Turra;Wesley Carvalho;17;7;3600;2365;27.6;27.9;1;1;0;1;2;2;Mandante;Mandante_Vencedor;3;3;19;27;25;19;1;2;2;2;8;3;2;1
2023;05/08/2023;18;Estádio Beira-Rio;Wagner do Nascimento Magalhães;22509;50848;Internacional;Corinthians;Eduardo Coudet;Vanderlei Luxemburgo;12;14;2680;3880;28.3;28.6;2;2;1;1;2;2;Mandante;Mandante_Vencedor;1;4;18;7;7;16;1;2;0;2;15;9;6;5
2023;06/08/2023;18;Estádio São Januário;Luiz Flávio de Oliveira ;0;24584;Vasco da Gama;Grêmio;Ramón Díaz;Renato Portaluppi;18;4;3630;3560;25.9;28.6;1;0;0;0;2;3;Mandante;Mandante_Vencedor;5;7;19;17;17;19;3;4;1;1;11;12;4;4
2023;06/08/2023;18;Estádio Governador Magalhães Pinto;Raphael Claus;44759;61927;Cruzeiro;Botafogo;Pepa;Bruno Lage;11;1;2090;2580;28.8;30.3;0;0;0;0;1;3;Mandante;Mandante_Vencedor;8;1;17;7;5;14;1;4;1;1;13;2;6;0
2023;06/08/2023;18;Arena Fonte Nova;Matheus Delgado Candançan;34313;;EC Bahia;América-MG;Renato Paiva;Vagner Mancini;16;20;2485;923;28.9;30.2;3;1;1;0;2;2;Mandante;Mandante_Vencedor;7;2;20;19;19;19;4;4;2;3;22;8;8;3
2023;06/08/2023;18;Estádio Major Antônio Couto Pereira;Yuri Elino Ferreira da Cruz;34010;40502;Coritiba FC;RB Bragantino;Thiago Kosloski;Pedro Caixinha;19;6;1855;2755;26.3;24.6;0;1;0;1;2;2;Mandante;Mandante_Vencedor;3;4;21;22;22;20;1;1;2;0;9;11;5;6
2023;06/08/2023;18;Estádio Jornalista Mário Filho;Ramon Abatti;31037;82238;Fluminense;Palmeiras;Fernando Diniz;Abel Ferreira;3;5;3585;5800;30.2;26.0;2;1;1;0;2;3;Mandante;Mandante_Vencedor;0;8;18;22;21;17;4;3;3;3;10;18;3;7
2023;06/08/2023;18;Estádio Cícero Pompeu de Toledo;Rodrigo Jose Pereira de Lima;53460;72039;São Paulo;Atlético-MG;Dorival Júnior;Luiz Felipe Scolari;9;10;3810;4065;26.7;29.0;0;2;0;1;2;2;Mandante;Mandante_Vencedor;9;3;16;17;16;15;0;3;6;1;18;8;9;3
2023;07/08/2023;18;Arena Pantanal;Anderson Daronco;33091;42968;Cuiabá-MT;Flamengo;Toni Oliveira;Jorge Sampaoli;8;2;920;7750;29.2;27.3;3;0;0;0;2;2;Mandante;Mandante_Vencedor;10;6;9;9;9;8;4;3;1;0;17;10;7;2
2023;13/08/2023;19;Estádio Governador Magalhães Pinto;Savio Pereira Sampaio;29847;57483;Atlético-MG;EC Bahia;Luiz Felipe Scolari;Renato Paiva;10;16;4200;2485;29.9;28.9;1;0;0;0;2;2;Mandante;Mandante_Vencedor;2;9;15;12;12;14;5;3;4;1;11;14;7;4
2023;13/08/2023;19;Estádio Governador Plácido Castelo;Bruno Mota Correia;32301;60326;Fortaleza;Santos;Juan Pablo Vojvoda;Diego Aguirre;11;17;1295;1480;30.4;28.4;4;0;0;0;2;2;Mandante;Mandante_Vencedor;10;6;19;20;19;19;3;7;1;3;25;9;9;2
2023;13/08/2023;19;Neo Química Arena ;Ramon Abatti;42171;49205;Corinthians;Coritiba FC;Vanderlei Luxemburgo;Thiago Kosloski;13;19;3630;1475;28.5;28.9;3;1;0;1;2;2;Mandante;Mandante_Vencedor;4;2;17;13;13;17;3;5;2;0;17;12;7;5
2023;13/08/2023;19;Estádio Olímpico Nilton Santos;Flavio Rodrigues de Souza;39598;46931;Botafogo;Internacional;Bruno Lage;Eduardo Coudet;1;14;2630;4645;28.7;30.1;3;1;0;1;3;2;Mandante;Mandante_Vencedor;7;3;15;10;10;15;3;8;0;4;18;10;4;4
2023;13/08/2023;19;Arena do Grêmio;Rodrigo Jose Pereira de Lima;38712;60540;Grêmio;Fluminense;Renato Portaluppi;Fernando Diniz;2;7;3800;4350;28.8;31.3;2;1;2;1;3;2;Mandante;Mandante_Vencedor;3;8;11;7;7;11;6;3;3;2;13;19;6;9
2023;13/08/2023;19;Estádio Raimundo Sampaio;Luiz Flávio de Oliveira ;2888;25000;América-MG;Goiás;Fabián Bustos;Armando Evangelista;20;15;800;963;27.8;28.3;0;1;0;1;2;1;Mandante;Mandante_Vencedor;7;3;12;12;12;12;2;2;2;1;15;9;5;5
2023;13/08/2023;19;Estádio Jornalista Mário Filho;Rafael Rodrigo Klein;62018;78838;Flamengo;São Paulo;Jorge Sampaoli;Dorival Júnior;4;9;7700;2300;25.9;26.8;1;1;0;1;2;2;Mandante;Mandante_Vencedor;8;2;13;15;15;13;0;6;3;4;19;8;7;5
2023;15/08/2023;19;Allianz Parque;Wagner do Nascimento Magalhães;38555;43713;Palmeiras;Cruzeiro;Abel Ferreira;Pepa;3;12;7930;2405;27.4;28.2;1;0;0;0;3;1;Mandante;Mandante_Vencedor;3;5;13;26;26;13;5;3;1;1;12;13;7;5
2023;15/08/2023;19;Estádio Nabi Abi Chedid;Anderson Daronco;5553;13212;RB Bragantino;Vasco da Gama;Pedro Caixinha;Ramón Díaz;5;18;3210;3030;24.6;26.6;1;1;1;1;2;2;Mandante;Mandante_Vencedor;7;6;12;17;16;12;3;6;0;3;24;8;11;2
2023;16/08/2023;19;Ligga Arena;Arthur Gomes Rabelo;18444;42372;Athletico-PR;Cuiabá-MT;Wesley Carvalho;Toni Oliveira;6;8;6160;853;27.3;30.0;2;0;1;0;2;2;Mandante;Mandante_Vencedor;5;3;22;12;12;21;1;4;1;1;12;11;4;8
2023;19/08/2023;20;Estádio Cícero Pompeu de Toledo;Ramon Abatti;51946;72039;São Paulo;Botafogo;Dorival Júnior;Bruno Lage;10;1;3080;2690;26.2;29.0;0;0;0;0;2;3;Mandante;Mandante_Vencedor;5;2;12;9;9;11;0;4;7;0;13;12;9;7
2023;19/08/2023;20;Estádio Jornalista Mário Filho;Flavio Rodrigues de Souza;35562;82238;Fluminense;América-MG;Fernando Diniz;Fabián Bustos;4;20;3775;743;32.4;30.8;3;1;0;0;2;2;Mandante;Mandante_Vencedor;7;1;7;12;11;7;2;1;3;0;19;13;9;7
2023;19/08/2023;20;Estádio Beira-Rio;Yuri Elino Ferreira da Cruz;21134;50848;Internacional;Fortaleza;Eduardo Coudet;Juan Pablo Vojvoda;14;8;2680;1525;28.3;29.7;0;1;0;1;2;2;Mandante;Mandante_Vencedor;10;6;14;12;11;14;1;5;1;1;19;8;10;4
2023;19/08/2023;20;Arena Pantanal;André Luiz Skettino Policarpo Bento;19115;42968;Cuiabá-MT;Palmeiras;Toni Oliveira;Abel Ferreira;9;2;920;6650;29.2;27.5;0;2;0;1;2;3;Mandante;Mandante_Vencedor;9;2;17;18;18;16;3;2;2;1;13;18;6;8
2023;20/08/2023;20;Arena Fonte Nova;Arthur Gomes Rabelo;38452;47364;EC Bahia;RB Bragantino;Renato Paiva;Pedro Caixinha;16;7;2475;3130;28.1;23.8;4;0;2;0;2;2;Mandante;Mandante_Vencedor;4;7;11;18;17;10;7;1;1;5;13;11;3;2
2023;20/08/2023;20;Estádio Jornalista Mário Filho;Braulio da Silva Machado;53540;78584;Vasco da Gama;Atlético-MG;Ramón Díaz;Luiz Felipe Scolari;18;11;2910;4220;27.2;29.8;1;0;1;0;2;2;Mandante;Mandante_Vencedor;3;7;20;14;14;19;5;2;1;0;16;10;9;4
